Lieu_id;Lieu_libel;Lieu_mnemonique;Lieu_bathy;Lieu_com;Lien_lieu;Date_creat;Date_maj;Port;Taxon;Groupe_taxon;Longitude;Latitude
25049015;Plijadur;055-P-013;;;;13/06/2008;;;;;-3.0450137274;47.5881610884
29062003;Frandière;072-P-003;;;;13/06/2008;;;;;-2.1744809427;46.9163215412
60002546;ODET - 29OD12;046-P-026;;;;02/12/2009;02/12/2009;;;;-4.11538221685777;47.932125326896
60007512;MET- OYAPOCK (Aval Saut Maripa);146-P-026;0;Maripa AV;;30/10/2014;30/10/2014;;;;-51.8713910681955;3.80917119291892
29062008;La Sablaire;072-P-008;;;;13/06/2008;;;;;-2.3239791244;46.7291486838
15032004;Toëno;032-P-004;;;;13/06/2008;;;;;-3.5858889931;48.7903515463
16033026;Le Frout;034-P-008;;;;13/06/2008;;;;;-3.8860572106;48.6463442372
22044008;Merrien port;048-P-008;-2;;;13/06/2008;;;;;-3.6473630429;47.7824920915
8016001;Cap Lévi;016-P-001;20;;;13/06/2008;;;;;-1.4562071654;49.704401124
6012004;Ouistreham 4 milles;010-P-105;12;;;13/06/2008;;;;;-0.2455068793;49.3604060468
25051013;Treho;055-P-023;;;;13/06/2008;;;;;-3.0135124342;47.5601607707
38095004;Chamas;110-P-005;;;;13/06/2008;;;;;5.0733967631;43.5251538132
60002482;AURAY - 56G 500;060-P-038;;;;02/12/2009;02/12/2009;;;;-2.91864011265338;47.6691500704084
3006018;Le Hourdel;006-P-005;;;;13/06/2008;;;;;1.5025052779;50.2297833943
6013007;Lion sur mer;010-P-184;-1;;;13/06/2008;;;;;-0.3185069541;49.3092371592
9018006;Nord ouest Guernesey;092-P-001;50;;;13/06/2008;;;;;-3.3333340634;49.7833340084
60002983;Goulet de Bonifacio;122-P-112;0;Rinbio 41B.;;21/01/2010;08/11/2011;;;;9.1533101991551;41.3900301750151
25052005;Breneguy;059-P-004;;Modifications des coordonnées le : 05/12/2016 à la demande des coordinations REMI, REPHY Anciennes coordonnées (47.5528279239 / -2.9566778742);;13/06/2008;05/12/2016;;;;-2.96026;47.55404
37087010;Marseillan large;104-P-009;;Coordonnées modifiées sur la demande de Catherine Belin (17/03/2010);;13/06/2008;17/03/2010;;;;3.555615;43.356912
42117010;Pianottoli - Bruzzi;122-P-010;;;;13/06/2008;;;;;9.0233161374;41.4553996619
60003361;BER-Berre;110-P-115;;Rinbio 17D. Ajouté suite à la demande de Nathalie Malet et Valérie Dérolez en avril 2010;;29/04/2010;08/11/2011;;;;5.11269965801651;43.4325005029169
60006823;Handrema (Ilot sud est) 5;145-P-018;45;Station 5 - étude Def RCS;;21/03/2014;21/03/2014;;;;45.1235998792999;-12.6816002816335
14029026;Pont de Lézardrieux - 152E08;027-P-014;3;Modification des coordonnées à la demande de la coordination REPHY le 06/09/2016. Anciennes coordonnées : 48.7801903852 -3.1057131293;;13/06/2008;06/09/2016;;;;-3.1063801;48.7785039
5011006;Banc Seine;010-P-051;20;;;13/06/2008;;;;;-0.1783418766;49.4710764755
24047012;Roquenec;053-P-010;;Erreur de localisation depuis la création dans Quadrige. Modifications des coordonnées le : 05/12/2016 à la demande des coordinations REMI, REPHY Anciennes coordonnées (47.6663277402 / -3.2096854111);;13/06/2008;05/12/2016;;;;-3.20876;47.66636
14029042;Roch Du;027-P-023;0;;;13/06/2008;;;;;-3.0937136549;48.8075245676
6012008;Cabourg;010-P-109;4;;;13/06/2008;;;;;-0.1170026166;49.2984058683
60002492;NOYALO - 56G 875;061-P-089;;;;02/12/2009;02/12/2009;;;;-2.71114262723799;47.648157312412
30065001;Fosse Loix;076-P-001;-2.1;;;13/06/2008;;;;;-1.4079503774;46.2276472339
13026016;Est baie de St Brieuc;024-P-009;15;;;13/06/2008;;;;;-2.5627011412;48.714361826
29064002;Armandeche;074-P-024;;;;13/06/2008;;;;;-1.8126306204;46.4876487877
6012020;Pointe du Siège 2;010-P-118;-3;;;13/06/2008;;;;;-0.2313377007;49.2782373378
3006102;Pointe de St Quentin;006-P-009;-1;;;13/06/2008;26/10/2012;;;;1.5236711602;50.2741182147
60004699;Pointe des Mangles;124-P-023;12;Lieu créé le 11/10/2011 demande de C. Belin. Coordonnées corrigées le 27/05/13 suite à la mission de mars 2013 et à lenvoi dun mail de Pareto.;;11/10/2011;15/04/2014;;;;-61.5429;16.43118
36083003;Grau Leucate;097-P-003;;;;13/06/2008;;;;;3.0348687607;42.8851203029
4007011;Tréport;008-P-008;-2;;;13/06/2008;05/05/2015;;;;1.3615069388;50.0622770984
60002469;ETEL - 56ET 14;053-P-030;;;;02/12/2009;02/12/2009;;;;-3.16571011868839;47.7015268557634
16033019;Bloscon;033-P-008;-1;;;13/06/2008;;;;;-3.9705608649;48.7228451702
38091324;MARN - Marette Nord;107-P-020;0.6;Bathymétrie fournie par la coordination RSL (18/12/2014);;13/06/2008;18/12/2014;;;;4.1725449126;43.5636458835
60001841;Dieppe large;003-P-031;;Coordonnées mises à jour (longitude positivie et pas négative) sur la demande de Catherine Belin (17/03/2010) - Changement de mnémonique (anciennement 092-P-003) suite au changement de coordonnées.;;11/08/2009;03/03/2011;;;;0.85;50.2
9021001;Breville (a);018-P-044;-2;;;13/06/2008;;;;;-1.5811864443;48.8643773096
25048002;Citadelle;054-P-002;;;;13/06/2008;;;;;-3.1526762482;47.3488206451
25052001;Les Boureseaux;059-P-001;;Modification de coordonnées le 27/04/2016 suite à demande LER MPL. Anciennes coordonnées (47.5528281583,-2.9366775082);;13/06/2008;28/04/2016;;;;-2.9457848;47.5555529
27057003;Le Scal;065-P-003;;;;13/06/2008;;;;;-2.4470003565;47.4946657798
7015032;Gougins;015-P-031;2;;;13/06/2008;;;;;-1.2430001592;49.4851677386
19036004;Basse Jaune;038-P-005;4;;;13/06/2008;09/07/2010;;;;-4.726723741;48.0849866291
43111006;Sud Bastia;115-P-008;;;;13/06/2008;;;;;9.4911673822;42.6411668685
13026009;Erquy;025-P-006;0.5;;;13/06/2008;;;;;-2.4863643751;48.6406941644
60007516;MET- SINNAMARY (Pointe Combi);146-P-030;0;Pointe Combi;;30/10/2014;30/10/2014;;;;-52.946848722591;5.35044457855562
21041001;Les Glénan;043-P-001;6.8;;;13/06/2008;;;;;-3.9867012004;47.7333201782
14029050;Loguivy;027-P-028;3;Correction des coordonnées le 15/04/2013 à la demande de latlas DCE/LB (anciennes coordonnées -3.0433332657-48.8276673579).;;13/06/2008;15/04/2013;;;;-3.041866;48.828709
60002423;LAÏTA - 29LA12;048-P-049;;;;02/12/2009;07/12/2009;;;;-3.5418949909475;47.8608398712533
18038012;Lanvéoc large;039-P-072;12;Correction des coordonnées le 15/04/2013 à la demande de latlas DCE/LB (anciennes coordonnées -4.4499998509-48.3083322084).;;13/06/2008;15/04/2013;;;;-4.44852;48.309405
29062001;La Guérinière;072-P-001;;;;13/06/2008;;;;;-2.2299831673;46.9654887524
17035035;Trémazan en Landunvez;037-P-032;;Correction des coordonnées le 15/04/2013 à la demande de latlas DCE/LB (anciennes coordonnées -4.7171864848-48.5579985798).;;13/06/2008;15/04/2013;;;;-4.717099;48.558068
60003509;Etang de Gruissan - Sud;101-P-011;1;Ancienne coordonnées (43.1059334138 - 3.082450211) corrigées le 18/10/2011, demande faite par LER/LR.;;11/05/2010;18/10/2011;;;;3.0826;43.10645
60002465;ETEL - 56ET 02;053-P-026;;;;02/12/2009;02/12/2009;;;;-3.18397103198552;47.7499889358278
25050002;Kerivor;056-P-001;3;Bathymétrie inidiquée par LER/MPL/TM (R. Gabellec, 27/02/14). Erreur de localisation depuis la création dans Quadrige. Modifications des coordonnées le : 05/12/2016 à la demande des coordinations REMI, REPHY Anciennes coordonnées (47.5726599541 / -3.1091811675);;13/06/2008;05/12/2016;;;;-3.10679;47.57345
28060008;Estuaire (b);070-P-001;;;;13/06/2008;;;;;-2.227656024;47.2178282183
60004755;Bande littorale Aude - Nord de Port La Nouvelle 1;095-P-115;;Lieu créé le 08/11/2011 demandé par le LER/LR;;08/11/2011;20/12/2011;;;;3.13221685777509;43.1169674109837
60002474;Le Lac - 56G230;057-P-015;;Correction du libellé le 15/04/2013 à la demande de latlas DCE/LB (ancien libellé CRACH - 56G 230).;;02/12/2009;15/04/2013;;;;-3.02580869040435;47.6117843492255
26054014;Truscat;061-P-014;;;;13/06/2008;;;;;-2.7550073488;47.5464967957
6013022;Port en Bessin 1 mille;013-P-006;15;;;13/06/2008;;;;;-0.768517285;49.3588999194
14029001;Bréhat;027-P-001;4;Modifications des coordonnées demandées par le LER Dinard le 20/04/2011 (lat=48.823726 et long=-3.012413), puis le 20/01/2014.;;13/06/2008;20/01/2014;;;;-3.01242965;48.82254709
60002515;ABER BENOIT - 29AB01;037-P-068;;;;02/12/2009;02/12/2009;;;;-4.50422852544759;48.5449627841481
60002511;JAUDY - 22171A19;028-P-016;;;;02/12/2009;02/12/2009;;;;-3.25704284852142;48.7822550794609
19039008;Baie de Douarnenez;040-P-008;1;;;13/06/2008;11/02/2016;;;;-4.3920532209;48.1633259518
43114004;Urbino Radeau;119-P-002;5;;;13/06/2008;;;;;9.4726779591;42.0504958029
22044029;Queblen - 29LA11;048-P-025;;;;13/06/2008;;;;;-3.5423164081;47.8564351655
6012019;Franceville Oiseaux;010-P-117;;;;13/06/2008;;;;;-0.2308379071;49.2862375582
32070024;Les Doux;080-P-023;;;;13/06/2008;;;;;-1.1882722617;45.9071422247
18038061;Gisement Le Fret;039-P-117;20;;;13/06/2008;;;;;-4.4680582542;48.2989950893
37089001;Etang du Prévost (a);105-P-151;;Modifications des coordonnées le : 05/01/2017 à la demande des coordinations REMI, REPHY Anciennes coordonnées (43.520838 / 3.909521);;13/06/2008;05/01/2017;;;;3.909704;43.521401
26053001;Le Guilvin;060-P-001;;Modifications des coordonnées le : 05/12/2016 à la demande des coordinations REMI, REPHY, ROCCH Anciennes coordonnées (47.5701619583 / -2.9331778876);;13/06/2008;05/12/2016;;;;-2.9338;47.56765
14030009;Tréguier pont;028-P-008;2;;;13/06/2008;;;;;-3.2197154061;48.7856891611
30065005;Les Ecluseaux (terre);076-P-005;1.6;Coordonnées imprécises à la création du point. Modifications des coordonnées le : 17/10/2016 à la demande des coordinations REMI, REPHY, ROCCH Anciennes coordonnées (46.336649949 / -1.3942860064);;13/06/2008;17/10/2016;;;;-1.3933;46.3326
37087508;Thau - Crique de lAngle;104-P-220;;;;13/06/2008;;;;;3.6705372762;43.447305102
28060045;Pointe St Gildas large;069-P-024;;Correction des coordonnées le 16/04/2013 à la demande de latlas DCE/LB (anciennes coordonnées -2.2691663677,47.1336673624).;;13/06/2008;16/04/2013;;;;-2.26777;47.134749
60002962;Fos;109-P-135;0;;;19/01/2010;19/01/2010;;;;4.95058036612352;43.3506497686582
60006836;Mamoudzou (Approche barge) 33;145-P-031;11;Station 33 - études Def RCS;;21/03/2014;21/03/2014;;;;45.2359997988332;-12.7783001408167
60005890;Listel;104-P-443;6.6;;;29/03/2013;29/03/2013;Sète;;;3.61106341;43.38875155
34077060;Banc Arguin sud;087-P-009;;;;13/06/2008;21/04/2009;;;;-1.2387438867;44.5799452241
23045050;Aval Le Scav - 56B510;050-P-016;;;;13/06/2008;30/04/2010;;;;-3.3878872358;47.8042290379
60004693;Ilet Gosier;124-P-017;12;Lieu créé le 11/10/2011 demande de C. Belin. Coordonnées corrigées le 27/05/13 suite à la mission de mars 2013 et à lenvoi dun mail de Pareto.;;11/10/2011;15/04/2014;;;;-61.49147;16.19227
36081005;Etang des Capellans;095-P-005;;;;13/06/2008;22/07/2013;;;;3.0385405105;42.6087813182
60002532;JAUDY - 22171E04;028-P-020;;;;02/12/2009;02/12/2009;;;;-3.22166566083283;48.7772218869443
22044025;Estuaire amont Isle - 29BE26;048-P-021;;;;13/06/2008;;;;;-3.6996916205;47.8193457123
40100001;Lazaret (a);112-P-001;4;;;13/06/2008;28/03/2014;;;;5.9064212393;43.0873189621
6012014;Houlgate;010-P-113;-1;;;13/06/2008;;;;;-0.0816688112;49.3072398473
36080003;Argelès plage;094-P-003;;;;13/06/2008;;;;;3.0547086789;42.5422801203
8017018;Nord Cotentin;016-P-023;5;;;13/06/2008;;;;;-1.5450409518;49.6583988279
60002486;Bras de Sene - 56G720;061-P-083;;Correction du libellé le 16/04/2013 à la demande de latlas DCE/LB (ancien libellé VANNES - 56G 720).;;02/12/2009;16/04/2013;;;;-2.75010963588815;47.6191651579159
32070005;Vieille Goule;080-P-011;0.9;Modifications des coordonnées le : 18/10/2016 à la demande des coordinations REMI, REPHY, pour les passages et prélèvements à partir du 01/10/2015 Anciennes coordonnées (45.9638097847 / -1.2259409199);;13/06/2008;18/10/2016;;;;-1.22706;45.96537
37087027;P. Saumes(etang);104-P-024;;;;13/06/2008;;;;;3.5450370515;43.3284679903
60002457;SCORFF - 56B 540;050-P-057;;;;02/12/2009;02/12/2009;;;;-3.34969925568296;47.7479833031583
36081001;Filières de Gruissan;095-P-001;1;;;13/06/2008;11/12/2009;;;;3.1345334178;43.0981257299
16033011;Eaux profondes;033-P-005;1;;;13/06/2008;;;;;-3.8935581274;48.6746782032
2003019;Parc 10 n;002-P-024;10;;;13/06/2008;;;;;1.5986589559;50.7634662855
60007524;MET- IRACOUBO (Pont RN1);146-P-038;0;Pont RN1 (Iracoubo);;30/10/2014;30/10/2014;;;;-53.2015550191108;5.48010058338363
24046017;Sud Birvideaux;052-P-017;;;;13/06/2008;;;;;-3.2513472539;47.448988592
12025037;les Hébihens;022-P-018;5.8;Correction des coordonnées le 15/04/2013 à la demande de latlas DCE/LB (anciennes coordonnées -2.2086674852-48.6420008144).;;13/06/2008;15/04/2013;;;;-2.207224;48.643034
27057020;Ligogne;063-P-009;;;;13/06/2008;;;;;-2.5338325714;47.3869954641
25050006;St Colomban;056-P-003;;Erreur de localisation depuis la création dans Quadrige. Modifications des coordonnées le : 05/12/2016 à la demande des coordinations REMI, REPHY Anciennes coordonnées (47.5754933687 / -3.108181222);;13/06/2008;05/12/2016;;;;-3.10708;47.57938
60004702;Ilet Kahouane;124-P-026;12;Lieu créé le 11/10/2011 demande de C. Belin.;;11/10/2011;15/04/2014;;;;-61.7774170187085;16.3707171595252
60002386;Pinsonnelle;125-P-041;0;Changement de coordonnées demandé par CBelin le 18/04/2011. Correction des coordonnées le 15/11/2016 à la demande de IFREMER délégation des Antilles Françaises. Anciennes coordonnées (Lat 14.6027 et Long -60.8375).;;24/11/2009;15/11/2016;;;;-60.83260828;14.59833232
6013014;Bouée de Luc 2 milles;010-P-186;1;;;13/06/2008;;;;;-0.3080077529;49.3464049456
6012001;Ouistreham 1 mille;010-P-102;1;;;13/06/2008;;;;;-0.2428388157;49.3109047477
60000681;Gironde - PK 86;085-P-088;;;;30/03/2009;30/03/2009;;;;-0.951261;45.5156
4008002;Veules les roses;009-P-002;4;;;13/06/2008;21/04/2009;;;;0.7884500384;49.8785671018
29064012;Fort St Nicolas;074-P-034;;;;13/06/2008;;;;;-1.7894635673;46.4893157564
34077037;Grand Banc;088-P-035;;Modifications des coordonnées le : 17/01/2017 à la demande des coordinations REMI, REPHY,REMORA/REMOCOL Anciennes coordonnées (44.6691141232 / -1.212078645);;13/06/2008;17/01/2017;;;;-1.21079388;44.6692931
18037017;Le Passage (d);039-P-017;;;;13/06/2008;11/12/2008;;;;-4.3810658983;48.3922501495
60002430;PONT LABBE - 29PA18;045-P-016;;;;02/12/2009;02/12/2009;;;;-4.17759505129752;47.8689378394689
60002478;AURAY - 56G 520;060-P-034;;;;02/12/2009;02/12/2009;;;;-2.95804868235768;47.6381532890767
60006815;Mliha (Baie ouest) 34;145-P-010;7;Station 34 - études Def RCS - Nord FRMC04;;21/03/2014;21/03/2014;;;;45.0555501911084;-12.7546700865017
18038008;Pointe du Château;039-P-068;;;;13/06/2008;27/02/2014;;;;-4.3193898959;48.3349977897
17035031;Roscoff;092-P-002;50;;;13/06/2008;;;;;-4.6666953191;49.7166925135
60003029;BOL-Bolmon;110-P-058;0;;;15/02/2010;15/02/2010;;;;5.18015489841079;43.4134298933816
18038027;Quai Thephany;039-P-085;-2;;;13/06/2008;;;;;-4.5903931602;48.2763263744
32071012;Perquis;082-P-008;3.1;;;13/06/2008;;;;;-1.1767695443;45.797139813
60007528;MET- OYAPOCK (Ilet Mathieu);146-P-042;0;Ilet Mathieu;;30/10/2014;30/10/2014;;;;-51.7495081472541;4.0010098571716
39099003;21E - ile embiez;111-P-234;;;;13/06/2008;;;;;5.7378330309;43.0778338339
28061004;Bois de la Chaise (a);071-P-004;;;;13/06/2008;;;;;-2.2121504309;47.0031565314
19039004;Rosmeur;040-P-004;;;;13/06/2008;;;;;-4.3188833929;48.094491787
37087031;Roquerols;104-P-028;-2;;;13/06/2008;;;;;3.6702042649;43.4296380535
60002500;PENERF - 56V 430;064-P-021;;;;02/12/2009;02/12/2009;;;;-2.58261717964191;47.5652192717763
18037001;Le Passage (a);039-P-001;-1.4;;;13/06/2008;;;;;-4.3838927272;48.3963318846
26053010;Le Parun;060-P-010;;Modifications des coordonnées le : 05/12/2016 à la demande des coordinations REMI, REPHY Anciennes coordonnées (47.612662845 / -2.946679224);;13/06/2008;05/12/2016;;;;-2.94885;47.61415
16033015;Passe aux Moutons;035-P-005;;;;13/06/2008;;;;;-3.9312254831;48.6746777482
40100007;Mourillon (a);112-P-007;;;;13/06/2008;;;;;5.9325879538;43.1144864587
7014001;Roches de Grandcamp;014-P-001;2;;;13/06/2008;;;;;-1.0485238088;49.3943975916
28061046;Embarcadère;071-P-045;;Modifications des coordonnées le : 05/12/2016 à la demande des coordinations REMI, REPHY, ROCCH Anciennes coordonnées (46.8976547361 / -2.14747999);;13/06/2008;05/12/2016;;;;-2.147246;46.89834
30065009;La Flotte;076-P-009;-2;;;13/06/2008;;;;;-1.3379484211;46.1991473515
60002434;ABER WRACH - 29AW12;037-P-074;;;;02/12/2009;02/12/2009;;;;-4.57213035606517;48.6020126735063
18038004;Roscanvel (a);039-P-064;-1.5;;;13/06/2008;;;;;-4.5440600551;48.3151612408
9021011;Donville;018-P-054;13;;;13/06/2008;;;;;-1.6291867339;48.840709461
21043006;Beg Meil;047-P-006;;;;13/06/2008;;;;;-3.9877043626;47.8529897774
35079007;Capbreton;089-P-006;25;;;13/06/2008;;;;;-1.4666953562;43.6563898331
17035003;Aber Wrach (a);037-P-003;;;;13/06/2008;;;;;-4.5632348559;48.5990014921
60002536;TRIEUX - 22152E11;027-P-041;;;;02/12/2009;02/12/2009;;;;-3.08622007644337;48.8122249044458
60002461;BLAVET - 56B 590;050-P-061;;;;02/12/2009;02/12/2009;;;;-3.36933514383423;47.7262452222893
3006005;Bouchots Quend;006-P-002;;;;13/06/2008;;;;;1.5310041245;50.2929521615
37090359;ORW - Or Ouest;105-P-130;1.3;Bathymétrie fournie par la coordination RSL (18/12/2014);;13/06/2008;18/12/2014;;;;4.0008746963;43.5736444129
28060003;Estuaire (a);069-P-003;;;;13/06/2008;;;;;-2.2851564719;47.193160288
5011002;Villerville (a);011-P-002;1;;;13/06/2008;;;;;0.1201658815;49.4075782138
60007482;MET- APPROUAGUE (Ilet Mantouni);146-P-016;0;Ilet Mantouni;;30/10/2014;30/10/2014;;;;-51.9386944276806;4.49970730235366
27057060;Vieille Roche;065-P-011;;;;13/06/2008;;;;;-2.3896661571;47.5023333015
60002470;ETEL - 56ET 13;053-P-031;;;;02/12/2009;02/12/2009;;;;-3.1485435526051;47.7182518607926
5010001;Antifer ponton pétrolier;010-P-001;30;;;13/06/2008;;;;;0.1316590692;49.6657520189
26054043;Bailleron;061-P-042;;;;13/06/2008;;;;;-2.7471747009;47.5789976866
23045051;Saint Christophe - 56B530;050-P-017;;;;13/06/2008;30/04/2010;;;;-3.3633123302;47.7610332614
24047022;Moulin Sach;053-P-014;;;;13/06/2008;;;;;-3.1876848723;47.6609945348
24047001;Mané Hellec;053-P-001;;;;13/06/2008;28/05/2010;;;;-3.1741855991;47.6986622885
17035018;Keramoal;037-P-017;;;;13/06/2008;27/02/2014;;;;-4.5717339631;48.5611670975
60002504;ETEL - 56ET 08;053-P-032;;;;02/12/2009;02/12/2009;;;;-3.13533594850131;47.748175417421
29062007;Port Joinville;072-P-007;0;;;13/06/2008;;;;;-2.3481462364;46.7293150772
27057007;Pointe Pen Bé;067-P-001;;Modifications des coordonnées le : 05/12/2016 à la demande des coordinations REMI, REPHY Anciennes coordonnées (47.4211638367 / -2.4589987205);;13/06/2008;05/12/2016;;;;-2.457944;47.422674
60007529;MET- SINNAMARY (Pont RN1);146-P-043;0;Pont RN1 (Sinnamary);;30/10/2014;30/10/2014;;;;-52.9659545363106;5.37285153892577
22044020;Rosbraz;048-P-016;;;;13/06/2008;;;;;-3.7441991302;47.8208252194
4009001;Fécamp digue;009-P-011;2;;;13/06/2008;;;;;0.3634993899;49.765667432
27057014;Le Branzais;065-P-006;;;;13/06/2008;;;;;-2.4615006329;47.4949989526
4007002;Au large dAult;006-P-019;;;;13/06/2008;;;;;1.4418408049;50.1042791879
60006840;Dzaoudzi (Vasiere Badamier 1) H1;145-P-035;2;Station 1/H1/B33 - études Def RCS + RHLM actif;;21/03/2014;21/03/2014;;;;45.2685998792999;-12.7811003822169
60006811;MTsamboro (Ilot Sud-Ouest) H10;145-P-006;49;Station 10/H10 - études Def RCS + RHLM actif - M Tsamboro;;21/03/2014;21/03/2014;;;;44.9995001005834;-12.6761003822169
32070030;Mérignac;080-P-028;;Déplacement de la ressource à partir du 01/10/2015. Modifications des coordonnées le : 18/10/2016 à la demande des coordinations REMI, REPHY,VELYGER Anciennes coordonnées (45.888809068 / -1.1342708472);;13/06/2008;18/10/2016;;;;-1.13348;45.88764
36086332;VDR - Vendres;095-P-101;1;Bathymétrie fournie par la coordination RSL (18/12/2014);;13/06/2008;18/12/2014;;;;3.2296989071;43.260296756
18038007;Le Fret;039-P-067;-1.5;;;13/06/2008;;;;;-4.5067253055;48.2876610043
7015027;Reville (a);015-P-026;1;;;13/06/2008;;;;;-1.2113663241;49.6092347841
60007431;Le Lorrain;125-P-071;;Lieu créé le 23/09/2014 dans le cadre de la surveillance DCE 2014, demande de J. GARNIER CARRONNIER (ODE972).;;23/09/2014;23/09/2014;;;;-61.06692527;14.84649416
60002508;ODET - 29OD29;046-P-024;;;;02/12/2009;02/12/2009;;;;-4.12346107423053;48.0143401730034
1002003;Bouchots Tardinghen;002-P-002;-2;;;13/06/2008;;;;;1.6119893497;50.8759696639
4009005;Vaucottes (a);009-P-015;-1;;;13/06/2008;;;;;0.2869935598;49.7389224818
2003034;Passerelle RO-RO;002-P-031;0;;;13/06/2008;;;;;1.5674926782;50.7264648694
60002533;JAUDY - 22171E03;028-P-021;;;;02/12/2009;02/12/2009;;;;-3.24100784550393;48.7580496881915
60002453;Mont Garo - 35EER7;021-P-079;;Correction du libellé le 15/04/2013 à la demande de latlas DCE/LB (ancien libellé RANCE - 35EER7).;;02/12/2009;15/04/2013;;;;-1.9835707101187;48.5549718366526
17035022;Blancs Sablons;037-P-020;3;;;13/06/2008;;;;;-4.7642321968;48.3716599843
60002427;Amont balise cheminees - 29PZ11;035-P-023;;Correction du libellé le 15/04/2013 à la demande de latlas DCE/LB (ancien libellé PENZE - 29PZ11).;;02/12/2009;15/04/2013;;;;-3.94564775699055;48.6593250854959
18038058;Gisement Camaret;039-P-114;30;;;13/06/2008;;;;;-4.6138947553;48.3194938362
60002554;AVEN - 29AV18;048-P-044;;;;02/12/2009;02/12/2009;;;;-3.7470810702072;47.8512572922953
60007474;MET- CAYENNE (Tonnégrande);146-P-008;0;Tonnegrande;;30/10/2014;30/10/2014;;;;-52.4427972238986;4.82843995171997
18038060;Gisement LAuberlach;039-P-116;30;;;13/06/2008;;;;;-4.4347247762;48.3156625769
10023052;Mont St Michel 2007;020-P-053;;;;13/06/2008;;;;;-1.5078322152;48.6348321906
15032001;Le Douron;032-P-001;;;;13/06/2008;27/02/2014;;;;-3.6420536352;48.6791813511
60002522;ARGUENON - 22006-01;022-P-042;;;;02/12/2009;02/12/2009;;;;-2.23978475155903;48.5745171997586
15032022;Ile Grande;032-P-021;0;Modification des coordonnées le 20/01/2014, à la demande du LER (anciennes lat=48.7940181346 et long=-3.6002226924).;;13/06/2008;20/01/2014;;;;-3.58595861;48.7948455
13027027;Baie dYffiniac - Le Valais;025-P-032;7.2;;;13/06/2008;;;;;-2.7050321258;48.5281886831
42117202;Capitello  2;122-P-016;;;;13/06/2008;;;;;8.757332202;41.8973197457
9021014;Pointe Agon sud;018-P-057;-4;;;13/06/2008;;;;;-1.6070239316;48.9993805459
20040003;Treguennec Nord;042-P-003;-1;;;13/06/2008;;;;;-4.3672120003;47.884986022
60007489;MET- MARONI (Aval St-Laurent);146-P-023;0;AV St Laurent;;30/10/2014;30/10/2014;;;;-54.0154767652384;5.59589318044659
38091001;Ponant embouchure;107-P-002;;;;13/06/2008;;;;;4.1007102945;43.5569783674
28061033;Les Charniers;071-P-032;;;;13/06/2008;;;;;-2.2499851124;47.0296567351
10022001;Chausey;019-P-001;4;;;13/06/2008;;;;;-1.7693570983;48.8775421091
39096016;Endoume plage;111-P-023;;;;13/06/2008;;;;;5.3497733627;43.2800761576
22044001;Le Henant;048-P-001;-3;;;13/06/2008;;;;;-3.7563664102;47.835825445
42117003;Campomoro;122-P-003;;;;13/06/2008;;;;;8.8158374939;41.6334814959
38094002;Antoine;109-P-002;;;;13/06/2008;;;;;4.8457282509;43.378148429
60004758;Bande Littorale Aude - Sud de Port La Nouvelle 1;095-P-118;;Lieu créé le 08/11/2011 demandé par le LER/LR;;08/11/2011;20/12/2011;;;;3.04854958760814;42.9760168980085
60001821;Aval Le Diben - 56V500;064-P-016;;Correction du libellé le 16/04/2013 à la demande de latlas DCE/LB (ancien libellé Aval Le Diben).;;04/08/2009;16/04/2013;;;;-2.636617;47.508967
29063011;Rochers verts;074-P-011;0;;;13/06/2008;;;;;-1.8471334363;46.5791505631
13027031;Le Légué - Pointe de Cesson;025-P-036;5.7;;;13/06/2008;;;;;-2.7246991835;48.5290218045
25055011;Chimère;062-P-005;;;;13/06/2008;;;;;-2.8988416626;47.4814935193
37088003;Sète mer;102-P-007;10;;;13/06/2008;;;;;3.6988721811;43.392304204
22044009;Porsmoric (a);048-P-009;;;;13/06/2008;;;;;-3.5320276078;47.7819934477
10023049;Champeaux;020-P-050;1;;;13/06/2008;;;;;-1.5958335548;48.7463323912
24046001;Port Bara;052-P-001;0;;;13/06/2008;;;;;-3.1513470989;47.5139913545
32069004;Fouras sud;080-P-002;-2.3;;;13/06/2008;;;;;-1.1214398193;45.999978456
18037004;Le Gué Fleuri;039-P-004;4;;;13/06/2008;;;;;-4.3702258692;48.3983321004
34077061;Teychan bis;088-P-050;-7;;;13/06/2008;;;;;-1.158577776;44.6736148046
32070041;Petite Chette;080-P-032;2.5;;;13/06/2008;;;;;-1.2254409106;45.9638097902
32070014;Pertuis Antioche gisement 02;080-P-020;0;Libellé modifié à la demande du LER-PC le 15/03/2011 (ancien libellé : PA pétoncles).;;13/06/2008;15/03/2011;;;;-1.1499385449;45.9213096461
60003720;Tombelaine;020-P-109;5;Créé à la demande du LER-N pour le réseau REPHY;;11/08/2010;11/08/2010;;;;-1.51529973848321;48.6512995373164
6013010;Hermanville (a);010-P-185;-3;;;13/06/2008;;;;;-0.3028397431;49.3007371129
41107001;27B - Frejus est;114-P-001;;;;13/06/2008;;;;;6.9048322696;43.4221672533
60002443;ELORN - 29EL10;039-P-195;;;;02/12/2009;02/12/2009;;;;-4.27078957956147;48.4446358881513
